record_id,signal_type,start_kmer_idx,end_kmer_idx,start_base,end_base,run_kmer_len,scale_used,mean_atcg
chr16q,strong,246641,246641,246641,246660,1,398.0,1.8571428571428572
chr16q,strong,246957,246957,246957,246976,1,398.0,2.076923076923077
chr16q,strong,247237,247237,247237,247256,1,398.0,1.5
chr16q,strong,247480,247480,247480,247499,1,398.0,2.076923076923077
chr16q,strong,249207,249207,249207,249226,1,398.0,1.6666666666666667
chr16q,strong,249424,249424,249424,249443,1,398.0,1.6666666666666667
chr16q,strong,249648,249648,249648,249667,1,398.0,2.076923076923077
chr16q,strong,249897,249897,249897,249916,1,398.0,1.5
chr16q,strong,250736,250736,250736,250755,1,398.0,2.3333333333333335
chr16q,strong,250985,250985,250985,251004,1,398.0,1.6666666666666667
chr16q,strong,251277,251277,251277,251296,1,398.0,2.076923076923077
chr16q,strong,251557,251557,251557,251576,1,398.0,1.5
chr16q,strong,251800,251800,251800,251819,1,398.0,2.076923076923077
chr16q,strong,253309,253309,253309,253328,1,398.0,1.8571428571428572
chr16q,strong,253558,253558,253558,253577,1,398.0,1.6666666666666667
chr16q,strong,253751,253751,253751,253770,1,398.0,2.076923076923077
chr16q,strong,254000,254000,254000,254019,1,398.0,2.3333333333333335
chr16q,strong,254249,254249,254249,254268,1,398.0,1.6666666666666667
chr16q,strong,254566,254566,254566,254585,1,398.0,1.2222222222222223
chr16q,strong,254821,254821,254821,254840,1,398.0,1.5
chr16q,strong,255051,255051,255051,255070,1,398.0,1.6666666666666667
chr16q,strong,256553,256553,256553,256572,1,398.0,1.8571428571428572
chr16q,strong,256777,256777,256777,256796,1,398.0,1.6666666666666667
chr16q,strong,257026,257026,257026,257045,1,398.0,1.5
chr16q,strong,257256,257256,257256,257275,1,398.0,1.5
chr16q,strong,257470,257470,257470,257489,1,398.0,1.8571428571428572
chr16q,strong,257688,257688,257688,257707,1,398.0,2.076923076923077
chr16q,strong,262214,262214,262214,262233,1,398.0,1.8571428571428572
chr16q,strong,262512,262512,262512,262531,1,398.0,2.3333333333333335
chr16q,strong,262761,262761,262761,262780,1,398.0,1.6666666666666667
chr16q,strong,263053,263053,263053,263072,1,398.0,2.076923076923077
chr16q,strong,263333,263333,263333,263352,1,398.0,1.5
chr16q,strong,263576,263576,263576,263595,1,398.0,2.076923076923077
chr16q,strong,265085,265085,265085,265104,1,398.0,1.8571428571428572
chr16q,strong,265309,265309,265309,265328,1,398.0,2.076923076923077
chr16q,strong,265527,265527,265527,265546,1,398.0,2.076923076923077
chr16q,strong,265776,265776,265776,265795,1,398.0,2.3333333333333335
chr16q,strong,266025,266025,266025,266044,1,398.0,1.6666666666666667
chr16q,strong,266317,266317,266317,266336,1,398.0,2.076923076923077
chr16q,strong,266591,266591,266591,266610,1,398.0,1.8571428571428572
chr16q,strong,266840,266840,266840,266859,1,398.0,2.076923076923077
chr16q,strong,268349,268349,268349,268368,1,398.0,1.8571428571428572
chr16q,strong,268598,268598,268598,268617,1,398.0,1.6666666666666667
chr16q,strong,268791,268791,268791,268810,1,398.0,2.076923076923077
chr16q,strong,269040,269040,269040,269059,1,398.0,2.3333333333333335
chr16q,strong,269289,269289,269289,269308,1,398.0,1.6666666666666667
chr16q,strong,269606,269606,269606,269625,1,398.0,1.2222222222222223
chr16q,strong,269861,269861,269861,269880,1,398.0,1.5
chr16q,strong,270104,270104,270104,270123,1,398.0,2.076923076923077
chr16q,strong,271625,271625,271625,271644,1,398.0,1.8571428571428572
chr16q,strong,271849,271849,271849,271868,1,398.0,1.6666666666666667
chr16q,strong,272098,272098,272098,272117,1,398.0,1.5
chr16q,strong,272328,272328,272328,272347,1,398.0,1.5
chr16q,strong,272542,272542,272542,272561,1,398.0,1.8571428571428572
chr16q,strong,272760,272760,272760,272779,1,398.0,2.076923076923077
chr16q,strong,278671,278671,278671,278690,1,398.0,2.3333333333333335
chr16q,strong,278902,278902,278902,278921,1,398.0,1.6666666666666667
chr16q,strong,279095,279095,279095,279114,1,398.0,2.076923076923077
chr16q,strong,279344,279344,279344,279363,1,398.0,2.3333333333333335
chr16q,strong,279593,279593,279593,279612,1,398.0,1.6666666666666667
chr16q,strong,279885,279885,279885,279904,1,398.0,2.076923076923077
chr16q,strong,280159,280159,280159,280178,1,398.0,1.8571428571428572
chr16q,strong,280408,280408,280408,280427,1,398.0,2.076923076923077
chr16q,strong,281624,281624,281624,281643,1,398.0,2.6363636363636362
chr16q,strong,285629,285629,285629,285648,1,398.0,1.8571428571428572
chr16q,strong,285866,285866,285866,285885,1,398.0,1.6666666666666667
chr16q,strong,286092,286092,286092,286111,1,398.0,1.8571428571428572
chr16q,strong,286341,286341,286341,286360,1,398.0,1.5
chr16q,strong,289980,290021,289980,290040,42,398.0,2.1427619999048573
chr16q,strong,290295,290295,290295,290314,1,398.0,1.8571428571428572
chr16q,strong,293817,293817,293817,293836,1,398.0,2.076923076923077
chr16q,strong,294041,294041,294041,294060,1,398.0,2.076923076923077
chr16q,strong,294321,294321,294321,294340,1,398.0,1.3529411764705883
chr16q,strong,295945,295945,295945,295964,1,398.0,1.8571428571428572
chr16q,strong,296220,296220,296220,296239,1,398.0,2.3333333333333335
chr16q,strong,297394,297394,297394,297413,1,398.0,1.6666666666666667
chr16q,strong,297641,297641,297641,297660,1,398.0,1.6666666666666667
chr16q,strong,297911,297911,297911,297930,1,398.0,2.076923076923077
chr16q,strong,300912,300912,300912,300931,1,398.0,1.3529411764705883
chr16q,strong,301167,301167,301167,301186,1,398.0,1.6666666666666667
chr16q,strong,301385,301385,301385,301404,1,398.0,1.3529411764705883
chr16q,strong,302892,302892,302892,302911,1,398.0,1.5
chr16q,strong,303141,303141,303141,303160,1,398.0,1.5
chr16q,strong,303200,303200,303200,303219,1,398.0,1.8571428571428572
chr16q,strong,303449,303449,303449,303468,1,398.0,3.4444444444444446
chr16q,strong,303711,303711,303711,303730,1,398.0,1.8571428571428572
chr16q,strong,303902,303902,303902,303921,1,398.0,2.076923076923077
chr16q,strong,305715,305715,305715,305734,1,398.0,2.076923076923077
chr16q,strong,305964,305964,305964,305983,1,398.0,1.6666666666666667
chr16q,strong,306202,306202,306202,306221,1,398.0,2.076923076923077
chr16q,strong,306482,306482,306482,306501,1,398.0,2.076923076923077
chr16q,strong,306771,306801,306771,306820,31,398.0,2.3761077632045384
chr16q,strong,307065,307065,307065,307084,1,398.0,2.6363636363636362
chr16q,strong,307314,307314,307314,307333,1,398.0,2.076923076923077
chr16q,strong,307544,307588,307544,307607,45,398.0,2.7392262058928725
chr16q,strong,307837,307837,307837,307856,1,398.0,1.8571428571428572
chr16q,strong,308028,308086,308028,308105,59,398.0,1.9239291781664665
chr16q,strong,310090,310090,310090,310109,1,398.0,1.6666666666666667
chr16q,strong,310328,310328,310328,310347,1,398.0,2.076923076923077
chr16q,strong,310608,310608,310608,310627,1,398.0,2.076923076923077
chr16q,strong,310940,310940,310940,310959,1,398.0,1.8571428571428572
chr16q,strong,311191,311197,311191,311216,7,398.0,2.7402597402597406
chr16q,strong,311440,311440,311440,311459,1,398.0,2.076923076923077
chr16q,strong,311714,311714,311714,311733,1,398.0,3.0
chr16q,strong,311963,311963,311963,311982,1,398.0,1.8571428571428572
chr16q,strong,313967,313967,313967,313986,1,398.0,2.3333333333333335
chr16q,strong,314216,314216,314216,314235,1,398.0,1.6666666666666667
chr16q,strong,315014,315014,315014,315033,1,398.0,1.3529411764705883
chr16q,strong,315241,315246,315241,315265,6,398.0,1.8253968253968254
chr16q,strong,315495,315507,315495,315526,13,398.0,2.1875816491201108
chr16q,strong,318608,318639,318608,318658,32,398.0,1.4474697773846383
chr16q,strong,318880,318880,318880,318899,1,398.0,2.076923076923077
chr16q,strong,319129,319129,319129,319148,1,398.0,1.5
chr16q,strong,319384,319384,319384,319403,1,398.0,1.5
chr16q,strong,319637,319637,319637,319656,1,398.0,1.8571428571428572
chr16q,strong,320670,320670,320670,320689,1,398.0,2.6363636363636362
chr16q,strong,320919,320919,320919,320938,1,398.0,2.3333333333333335
chr16q,strong,321137,321137,321137,321156,1,398.0,2.076923076923077
chr16q,strong,321361,321361,321361,321380,1,398.0,1.5
chr16q,strong,321626,321626,321626,321645,1,398.0,1.6666666666666667
chr16q,strong,321906,321906,321906,321925,1,398.0,1.8571428571428572
chr16q,strong,322141,322141,322141,322160,1,398.0,1.8571428571428572
chr16q,strong,329084,329084,329084,329103,1,398.0,2.3333333333333335
chr16q,strong,329346,329346,329346,329365,1,398.0,2.076923076923077
chr16q,strong,329570,329570,329570,329589,1,398.0,2.076923076923077
chr16q,strong,329813,329813,329813,329832,1,398.0,1.6666666666666667
chr16q,strong,330031,330031,330031,330050,1,398.0,1.5
chr16q,strong,330249,330249,330249,330268,1,398.0,2.076923076923077
chr16q,strong,330487,330487,330487,330506,1,398.0,2.3333333333333335
chr16q,strong,330539,330539,330539,330558,1,398.0,1.6666666666666667
chr16q,strong,330742,330742,330742,330761,1,398.0,1.8571428571428572
chr16q,strong,332537,332537,332537,332556,1,398.0,1.5
chr16q,strong,332811,332811,332811,332830,1,398.0,2.3333333333333335
chr16q,strong,333056,333056,333056,333075,1,398.0,2.076923076923077
chr16q,strong,334634,334634,334634,334653,1,398.0,2.076923076923077
chr16q,strong,334858,334858,334858,334877,1,398.0,2.076923076923077
chr16q,strong,335531,335531,335531,335550,1,398.0,1.6666666666666667
chr16q,strong,336244,336244,336244,336263,1,398.0,2.6363636363636362
chr16q,strong,336451,336451,336451,336470,1,398.0,2.076923076923077
chr16q,strong,336700,336700,336700,336719,1,398.0,1.8571428571428572
chr16q,strong,337732,337732,337732,337751,1,398.0,1.5
chr16q,strong,338012,338012,338012,338031,1,398.0,2.3333333333333335
chr16q,strong,338370,338370,338370,338389,1,398.0,1.3529411764705883
chr16q,strong,338619,338619,338619,338638,1,398.0,1.8571428571428572
chr16q,strong,341522,341522,341522,341541,1,398.0,1.8571428571428572
chr16q,strong,341784,341784,341784,341803,1,398.0,1.8571428571428572
chr16q,strong,342008,342008,342008,342027,1,398.0,2.6363636363636362
chr16q,strong,342232,342232,342232,342251,1,398.0,1.6666666666666667
chr16q,strong,342431,342456,342431,342475,26,398.0,1.649372372223051
chr16q,strong,342674,342680,342674,342699,7,398.0,2.186813186813187
chr16q,strong,342898,342898,342898,342917,1,398.0,2.076923076923077
chr16q,strong,343145,343145,343145,343164,1,398.0,1.8571428571428572
chr16q,strong,345040,345040,345040,345059,1,398.0,2.076923076923077
chr16q,strong,352705,352705,352705,352724,1,398.0,1.8571428571428572
chr16q,strong,352929,352929,352929,352948,1,398.0,2.076923076923077
chr16q,strong,355620,355620,355620,355639,1,398.0,2.3333333333333335
chr16q,strong,355869,355869,355869,355888,1,398.0,2.3333333333333335
chr16q,strong,356508,356508,356508,356527,1,398.0,2.076923076923077
chr16q,strong,356757,356757,356757,356776,1,398.0,1.6666666666666667
chr16q,strong,356970,356995,356970,357014,26,398.0,1.6963933502395039
chr16q,strong,357194,357194,357194,357213,1,398.0,1.5
chr16q,strong,357443,357443,357443,357462,1,398.0,1.8571428571428572
chr16q,strong,360894,360894,360894,360913,1,398.0,1.8571428571428572
chr16q,strong,361118,361118,361118,361137,1,398.0,2.6363636363636362
chr16q,strong,361343,361343,361343,361362,1,398.0,1.8571428571428572
chr16q,strong,361592,361592,361592,361611,1,398.0,2.076923076923077
chr16q,strong,361841,361841,361841,361860,1,398.0,1.6666666666666667
chr16q,strong,362121,362121,362121,362140,1,398.0,1.6666666666666667
chr16q,strong,362364,362364,362364,362383,1,398.0,1.8571428571428572
chr16q,strong,363967,363967,363967,363986,1,398.0,1.8571428571428572
chr16q,strong,365540,365540,365540,365559,1,398.0,1.5
chr16q,strong,365770,365770,365770,365789,1,398.0,1.6666666666666667
chr16q,strong,366019,366019,366019,366038,1,398.0,1.3529411764705883
chr16q,strong,366243,366243,366243,366262,1,398.0,1.8571428571428572
chr16q,strong,366505,366505,366505,366524,1,398.0,1.8571428571428572
chr16q,strong,366827,366827,366827,366846,1,398.0,1.8571428571428572
chr16q,strong,367076,367076,367076,367095,1,398.0,1.6666666666666667
chr16q,strong,368595,368595,368595,368614,1,398.0,2.3333333333333335
chr16q,strong,368844,368844,368844,368863,1,398.0,1.6666666666666667
chr16q,strong,369098,369098,369098,369117,1,398.0,1.6666666666666667
chr16q,strong,369323,369323,369323,369342,1,398.0,1.8571428571428572
chr16q,strong,369547,369547,369547,369566,1,398.0,2.6363636363636362
chr16q,strong,369796,369796,369796,369815,1,398.0,1.8571428571428572
chr16q,strong,370026,370026,370026,370045,1,398.0,1.3529411764705883
chr16q,strong,372693,372693,372693,372712,1,398.0,2.076923076923077
chr16q,strong,372917,372917,372917,372936,1,398.0,2.3333333333333335
chr16q,strong,373135,373135,373135,373154,1,398.0,2.3333333333333335
chr16q,strong,374216,374216,374216,374235,1,398.0,1.6666666666666667
chr16q,strong,377188,377188,377188,377207,1,398.0,2.3333333333333335
chr16q,strong,378123,378123,378123,378142,1,398.0,2.076923076923077
chr16q,strong,378378,378378,378378,378397,1,398.0,2.076923076923077
chr16q,strong,378584,378584,378584,378603,1,398.0,1.6666666666666667
chr16q,strong,378833,378833,378833,378852,1,398.0,1.5
chr16q,strong,379082,379082,379082,379101,1,398.0,1.5
chr16q,strong,379720,379720,379720,379739,1,398.0,2.3333333333333335
chr16q,strong,381203,381203,381203,381222,1,398.0,2.3333333333333335
chr16q,strong,381452,381452,381452,381471,1,398.0,2.076923076923077
chr16q,strong,381663,381663,381663,381682,1,398.0,2.076923076923077
chr16q,strong,456850,456850,456850,456869,1,398.0,2.076923076923077
chr16q,strong,457095,457095,457095,457114,1,398.0,1.8571428571428572
chr16q,strong,457313,457313,457313,457332,1,398.0,1.5
chr16q,strong,457547,457547,457547,457566,1,398.0,2.076923076923077
chr16q,strong,457826,457826,457826,457845,1,398.0,1.8571428571428572
chr16q,strong,458075,458075,458075,458094,1,398.0,2.6363636363636362
chr16q,strong,460229,460229,460229,460248,1,398.0,1.5
chr16q,strong,460456,460456,460456,460475,1,398.0,2.3333333333333335
chr16q,strong,463833,463833,463833,463852,1,398.0,2.076923076923077
chr16q,strong,464078,464078,464078,464097,1,398.0,1.8571428571428572
chr16q,strong,464296,464296,464296,464315,1,398.0,1.5
chr16q,strong,464545,464545,464545,464564,1,398.0,1.5
chr16q,strong,464809,464809,464809,464828,1,398.0,1.8571428571428572
chr16q,strong,465058,465058,465058,465077,1,398.0,2.6363636363636362
chr16q,strong,466878,466878,466878,466897,1,398.0,1.8571428571428572
chr16q,strong,467077,467077,467077,467096,1,398.0,1.8571428571428572
chr16q,strong,467288,467288,467288,467307,1,398.0,1.6666666666666667
chr16q,strong,467537,467537,467537,467556,1,398.0,2.3333333333333335
chr16q,strong,467759,467759,467759,467778,1,398.0,2.076923076923077
chr16q,strong,468925,468925,468925,468944,1,398.0,1.6666666666666667
chr16q,strong,469174,469174,469174,469193,1,398.0,2.076923076923077
chr16q,strong,469511,469558,469511,469577,48,398.0,1.7159384052766409
chr16q,strong,469801,469801,469801,469820,1,398.0,1.3529411764705883
chr16q,strong,470050,470050,470050,470069,1,398.0,1.6666666666666667
chr16q,strong,472967,472967,472967,472986,1,398.0,1.3529411764705883
chr16q,strong,473216,473241,473216,473260,26,398.0,1.6098776788822038
chr16q,strong,473459,473465,473459,473484,7,398.0,1.67687074829932
chr16q,strong,473714,473714,473714,473733,1,398.0,1.6666666666666667
chr16q,strong,473963,473963,473963,473982,1,398.0,1.6666666666666667
chr16q,strong,475000,475000,475000,475019,1,398.0,2.3333333333333335
chr16q,strong,475240,475240,475240,475259,1,398.0,1.8571428571428572
chr16q,strong,480276,480276,480276,480295,1,398.0,1.5
chr16q,strong,480581,480581,480581,480600,1,398.0,1.2222222222222223
chr16q,strong,480909,480909,480909,480928,1,398.0,2.3333333333333335
chr16q,strong,481158,481158,481158,481177,1,398.0,1.8571428571428572
chr16q,strong,481396,481396,481396,481415,1,398.0,1.6666666666666667
chr16q,strong,481645,481645,481645,481664,1,398.0,1.8571428571428572
chr16q,strong,481894,481894,481894,481913,1,398.0,2.3333333333333335
chr16q,strong,482131,482131,482131,482150,1,398.0,1.8571428571428572
chr16q,strong,482367,482367,482367,482386,1,398.0,1.6666666666666667
chr16q,strong,482616,482616,482616,482635,1,398.0,2.3333333333333335
chr16q,strong,482863,482863,482863,482882,1,398.0,1.5
chr16q,strong,483087,483087,483087,483106,1,398.0,1.6666666666666667
chr16q,strong,483336,483336,483336,483355,1,398.0,2.076923076923077
chr16q,strong,483585,483585,483585,483604,1,398.0,1.2222222222222223
chr16q,strong,483828,483828,483828,483847,1,398.0,1.6666666666666667
chr16q,strong,484052,484052,484052,484071,1,398.0,1.6666666666666667
chr16q,strong,484275,484275,484275,484294,1,398.0,1.3529411764705883
chr16q,strong,484524,484524,484524,484543,1,398.0,2.3333333333333335
chr16q,strong,484754,484754,484754,484773,1,398.0,2.076923076923077
chr16q,strong,484982,484982,484982,485001,1,398.0,1.8571428571428572
chr16q,strong,488353,488353,488353,488372,1,398.0,2.076923076923077
chr16q,strong,488614,488614,488614,488633,1,398.0,1.8571428571428572
chr16q,strong,488844,488844,488844,488863,1,398.0,1.8571428571428572
chr16q,strong,489093,489093,489093,489112,1,398.0,1.5
chr16q,strong,489342,489342,489342,489361,1,398.0,1.8571428571428572
chr16q,strong,489605,489605,489605,489624,1,398.0,2.076923076923077
chr16q,strong,499877,499877,499877,499896,1,398.0,1.105263157894737
chr16q,weak,142,142,142,161,1,398.0,1.8571428571428572
chr16q,weak,426,426,426,445,1,398.0,1.8571428571428572
chr16q,weak,687,687,687,706,1,398.0,1.8571428571428572
chr16q,weak,867,867,867,886,1,398.0,1.2222222222222223
chr16q,weak,1125,1125,1125,1144,1,398.0,1.8571428571428572
chr16q,weak,1359,1359,1359,1378,1,398.0,1.5
chr16q,weak,1550,1550,1550,1569,1,398.0,1.6666666666666667
chr16q,weak,1755,1755,1755,1774,1,398.0,1.5
chr16q,weak,1983,1983,1983,2002,1,398.0,1.2222222222222223
chr16q,weak,2215,2215,2215,2234,1,398.0,1.8571428571428572
chr16q,weak,2459,2459,2459,2478,1,398.0,1.5
chr16q,weak,2699,2699,2699,2718,1,398.0,1.8571428571428572
chr16q,weak,2954,2959,2954,2978,6,398.0,1.5065359477124185
chr16q,weak,3232,3232,3232,3251,1,398.0,1.5
chr16q,weak,3622,3629,3622,3648,8,398.0,1.6071428571428572
chr16q,weak,3888,3888,3888,3907,1,398.0,1.5
chr16q,weak,4138,4138,4138,4157,1,398.0,1.6666666666666667
chr16q,weak,4372,4372,4372,4391,1,398.0,2.6363636363636362
chr16q,weak,4621,4621,4621,4640,1,398.0,1.6666666666666667
chr16q,weak,4888,4888,4888,4907,1,398.0,1.8571428571428572
chr16q,weak,5167,5167,5167,5186,1,398.0,2.3333333333333335
chr16q,weak,5417,5417,5417,5436,1,398.0,1.8571428571428572
chr16q,weak,5588,5588,5588,5607,1,398.0,1.5
chr16q,weak,5766,5766,5766,5785,1,398.0,1.8571428571428572
chr16q,weak,6003,6003,6003,6022,1,398.0,2.076923076923077
chr16q,weak,6242,6242,6242,6261,1,398.0,1.8571428571428572
chr16q,weak,6489,6489,6489,6508,1,398.0,1.5
chr16q,weak,6729,6729,6729,6748,1,398.0,1.6666666666666667
chr16q,weak,6978,6978,6978,6997,1,398.0,1.6666666666666667
chr16q,weak,7262,7262,7262,7281,1,398.0,1.6666666666666667
chr16q,weak,7608,7608,7608,7627,1,398.0,1.3529411764705883
chr16q,weak,7892,7892,7892,7911,1,398.0,2.076923076923077
chr16q,weak,8076,8076,8076,8095,1,398.0,1.6666666666666667
chr16q,weak,8244,8244,8244,8263,1,398.0,2.3333333333333335
chr16q,weak,8481,8481,8481,8500,1,398.0,1.5
chr16q,weak,8772,8772,8772,8791,1,398.0,1.8571428571428572
chr16q,weak,9031,9031,9031,9050,1,398.0,1.8571428571428572
chr16q,weak,9342,9369,9342,9388,28,398.0,1.7153617857399368
chr16q,weak,9530,9530,9530,9549,1,398.0,1.2222222222222223
chr16q,weak,9662,9662,9662,9681,1,398.0,1.5
chr16q,weak,9835,9835,9835,9854,1,398.0,1.6666666666666667
chr16q,weak,9897,9897,9897,9916,1,398.0,1.6666666666666667
chr16q,weak,10066,10098,10066,10117,33,398.0,1.503918739212857
chr16q,weak,10267,10267,10267,10286,1,398.0,1.3529411764705883
chr16q,weak,10481,10481,10481,10500,1,398.0,2.076923076923077
chr16q,weak,10712,10712,10712,10731,1,398.0,1.3529411764705883
chr16q,weak,10948,10948,10948,10967,1,398.0,1.8571428571428572
chr16q,weak,11194,11194,11194,11213,1,398.0,1.2222222222222223
chr16q,weak,11458,11458,11458,11477,1,398.0,1.6666666666666667
chr16q,weak,11814,11814,11814,11833,1,398.0,2.3333333333333335
chr16q,weak,11872,11872,11872,11891,1,398.0,1.8571428571428572
chr16q,weak,12159,12159,12159,12178,1,398.0,1.6666666666666667
chr16q,weak,12407,12407,12407,12426,1,398.0,1.5
chr16q,weak,12647,12647,12647,12666,1,398.0,1.6666666666666667
chr16q,weak,12913,12913,12913,12932,1,398.0,1.6666666666666667
chr16q,weak,13199,13199,13199,13218,1,398.0,1.6666666666666667
chr16q,weak,13497,13502,13497,13521,6,398.0,2.1623931623931623
chr16q,weak,13755,13776,13755,13795,22,398.0,1.7194227341286166
chr16q,weak,14030,14030,14030,14049,1,398.0,1.8571428571428572
chr16q,weak,14328,14328,14328,14347,1,398.0,1.2222222222222223
chr16q,weak,14638,14638,14638,14657,1,398.0,1.6666666666666667
chr16q,weak,14908,14908,14908,14927,1,398.0,1.5
chr16q,weak,15138,15138,15138,15157,1,398.0,1.8571428571428572
chr16q,weak,15340,15340,15340,15359,1,398.0,1.6666666666666667
chr16q,weak,15566,15566,15566,15585,1,398.0,1.8571428571428572
chr16q,weak,15806,15806,15806,15825,1,398.0,1.5
chr16q,weak,16048,16048,16048,16067,1,398.0,1.5
chr16q,weak,16281,16281,16281,16300,1,398.0,1.6666666666666667
chr16q,weak,16732,16732,16732,16751,1,398.0,1.105263157894737
chr16q,weak,16911,16911,16911,16930,1,398.0,1.6666666666666667
chr16q,weak,17189,17189,17189,17208,1,398.0,1.8571428571428572
chr16q,weak,17427,17427,17427,17446,1,398.0,1.8571428571428572
chr16q,weak,17662,17662,17662,17681,1,398.0,2.3333333333333335
chr16q,weak,17904,17904,17904,17923,1,398.0,1.8571428571428572
chr16q,weak,18179,18179,18179,18198,1,398.0,2.076923076923077
chr16q,weak,18472,18472,18472,18491,1,398.0,1.6666666666666667
chr16q,weak,18776,18776,18776,18795,1,398.0,1.5
chr16q,weak,19078,19078,19078,19097,1,398.0,1.8571428571428572
chr16q,weak,19315,19343,19315,19362,29,398.0,1.7232537577365163
chr16q,weak,19493,19493,19493,19512,1,398.0,1.6666666666666667
chr16q,weak,19714,19714,19714,19733,1,398.0,1.8571428571428572
chr16q,weak,19944,19944,19944,19963,1,398.0,1.8571428571428572
chr16q,weak,20166,20166,20166,20185,1,398.0,1.6666666666666667
chr16q,weak,20383,20383,20383,20402,1,398.0,1.6666666666666667
chr16q,weak,20487,20487,20487,20506,1,398.0,1.8571428571428572
chr16q,weak,20611,20611,20611,20630,1,398.0,2.3333333333333335
chr16q,weak,20783,20783,20783,20802,1,398.0,1.8571428571428572
chr16q,weak,20984,20984,20984,21003,1,398.0,1.2222222222222223
chr16q,weak,21197,21197,21197,21216,1,398.0,2.076923076923077
chr16q,weak,21438,21438,21438,21457,1,398.0,1.8571428571428572
chr16q,weak,21697,21697,21697,21716,1,398.0,2.6363636363636362
chr16q,weak,21952,21952,21952,21971,1,398.0,1.8571428571428572
chr16q,weak,22207,22207,22207,22226,1,398.0,1.8571428571428572
chr16q,weak,22468,22468,22468,22487,1,398.0,1.8571428571428572
chr16q,weak,22752,22752,22752,22771,1,398.0,2.076923076923077
chr16q,weak,23025,23025,23025,23044,1,398.0,1.5
chr16q,weak,23274,23274,23274,23293,1,398.0,1.8571428571428572
chr16q,weak,23501,23501,23501,23520,1,398.0,1.6666666666666667
chr16q,weak,23741,23741,23741,23760,1,398.0,1.8571428571428572
chr16q,weak,23971,23971,23971,23990,1,398.0,1.8571428571428572
chr16q,weak,24191,24191,24191,24210,1,398.0,2.076923076923077
chr16q,weak,24424,24424,24424,24443,1,398.0,1.3529411764705883
chr16q,weak,24657,24657,24657,24676,1,398.0,1.6666666666666667
chr16q,weak,24903,24903,24903,24922,1,398.0,1.5
chr16q,weak,25133,25133,25133,25152,1,398.0,1.6666666666666667
chr16q,weak,25356,25356,25356,25375,1,398.0,2.3333333333333335
chr16q,weak,25565,25565,25565,25584,1,398.0,1.6666666666666667
chr16q,weak,25754,25754,25754,25773,1,398.0,1.5
chr16q,weak,25996,25996,25996,26015,1,398.0,2.3333333333333335
chr16q,weak,26253,26253,26253,26272,1,398.0,1.6666666666666667
chr16q,weak,26491,26491,26491,26510,1,398.0,2.076923076923077
chr16q,weak,26735,26735,26735,26754,1,398.0,1.8571428571428572
chr16q,weak,26990,26990,26990,27009,1,398.0,2.076923076923077
chr16q,weak,27253,27253,27253,27272,1,398.0,1.6666666666666667
chr16q,weak,27518,27518,27518,27537,1,398.0,2.3333333333333335
chr16q,weak,27697,27738,27697,27757,42,398.0,1.823034341941905
chr16q,weak,27861,27861,27861,27880,1,398.0,1.8571428571428572
chr16q,weak,28084,28084,28084,28103,1,398.0,1.2222222222222223
chr16q,weak,28328,28328,28328,28347,1,398.0,1.8571428571428572
chr16q,weak,28569,28583,28569,28602,15,398.0,2.586946386946387
chr16q,weak,28821,28821,28821,28840,1,398.0,1.3529411764705883
chr16q,weak,29087,29087,29087,29106,1,398.0,2.076923076923077
chr16q,weak,29726,29744,29726,29763,19,398.0,1.4599605308420691
chr16q,weak,29883,29883,29883,29902,1,398.0,1.3529411764705883
chr16q,weak,29998,29998,29998,30017,1,398.0,1.8571428571428572
chr16q,weak,30207,30213,30207,30232,7,398.0,1.8571428571428574
chr16q,weak,30419,30419,30419,30438,1,398.0,1.3529411764705883
chr16q,weak,30634,30634,30634,30653,1,398.0,1.8571428571428572
chr16q,weak,30864,30864,30864,30883,1,398.0,1.8571428571428572
chr16q,weak,31106,31106,31106,31125,1,398.0,1.6666666666666667
chr16q,weak,31338,31338,31338,31357,1,398.0,2.6363636363636362
chr16q,weak,31565,31565,31565,31584,1,398.0,1.3529411764705883
chr16q,weak,31803,31803,31803,31822,1,398.0,1.3529411764705883
chr16q,weak,32023,32023,32023,32042,1,398.0,1.8571428571428572
chr16q,weak,32288,32288,32288,32307,1,398.0,2.076923076923077
chr16q,weak,32466,32466,32466,32485,1,398.0,1.5
chr16q,weak,32953,32953,32953,32972,1,398.0,1.8571428571428572
chr16q,weak,33178,33178,33178,33197,1,398.0,1.3529411764705883
chr16q,weak,33417,33417,33417,33436,1,398.0,1.8571428571428572
chr16q,weak,33644,33644,33644,33663,1,398.0,2.076923076923077
chr16q,weak,33926,33926,33926,33945,1,398.0,2.076923076923077
chr16q,weak,34106,34106,34106,34125,1,398.0,1.5
chr16q,weak,34315,34315,34315,34334,1,398.0,1.5
chr16q,weak,34578,34578,34578,34597,1,398.0,1.8571428571428572
chr16q,weak,34809,34809,34809,34828,1,398.0,1.5
chr16q,weak,35050,35054,35050,35073,5,398.0,1.7095238095238094
chr16q,weak,35264,35264,35264,35283,1,398.0,2.3333333333333335
chr16q,weak,35523,35523,35523,35542,1,398.0,1.6666666666666667
chr16q,weak,35772,35777,35772,35796,6,398.0,1.73015873015873
chr16q,weak,36017,36017,36017,36036,1,398.0,1.5
chr16q,weak,36282,36282,36282,36301,1,398.0,2.3333333333333335
chr16q,weak,36537,36537,36537,36556,1,398.0,1.2222222222222223
